20260831192831	function	app_private.prevent_activity_v2_group_activity_admin
20260831192831	function	app_private.require_activity_v2_internal_marker
20260831195118	function	app_private.guard_activity_v2_actor_provenance
20260831195118	function	app_private.prevent_activity_v2_group_activity_admin
20260831195118	function	app_private.require_activity_v2_internal_marker
20260831195944	function	app_private.guard_activity_v2_actor_provenance
20260831195944	function	app_private.require_activity_v2_internal_marker
20260831203645	function	app_private.activity_v2_command_request_hash
20260831203645	function	app_private.activity_v2_error_envelope
20260831203645	table	app_private.superadmin_internal_activity_command_receipts
20260831203645	table	public.activity_admin_capability_actions
20260831211945	function	app_private.activity_v2_append_audit
20260831211945	function	app_private.activity_v2_denied_envelope
20260831211945	function	app_private.activity_v2_effective_permission
20260831211945	function	app_private.activity_v2_finish_command
20260831211945	function	app_private.activity_v2_normalize_error
20260831211945	function	app_private.activity_v2_replay_or_error
20260831211945	function	app_private.activity_v2_require_context
20260831211945	function	app_private.activity_v2_set_marker
20260831211945	function	app_private.activity_v2_success_envelope
20260831211945	function	app_private.activity_v2_validate_participants
20260831211945	function	app_private.activity_v2_validate_professionals
20260831211945	function	app_private.audit_activity_change
20260831211945	function	app_private.audit_append_superadmin_internal
20260831211945	function	app_private.audit_mask_payload
20260831211945	function	app_private.has_activity_capability
20260831211945	function	app_private.require_activity_v2_internal_marker
20260831211945	function	public.superadmin_activity_create_v2
20260831211945	function	public.superadmin_activity_detail_v2
20260831211945	function	public.superadmin_activity_directory_v2
20260831211945	function	public.superadmin_activity_form_options_v2
20260831211945	function	public.superadmin_activity_publish_v2
20260831211945	function	public.superadmin_activity_set_groups_v2
20260831211945	function	public.superadmin_activity_set_participants_v2
20260831211945	function	public.superadmin_activity_set_permissions_v2
20260831211945	function	public.superadmin_activity_set_professionals_v2
20260831211945	function	public.superadmin_activity_set_units_v2
20260831211945	function	public.superadmin_activity_update_v2
20260831234307	function	app_private.activity_v2_safe_uuid
20260831234307	function	app_private.activity_v2_validate_participants
20260831234307	function	app_private.activity_v2_validate_professionals
20260831234307	function	public.superadmin_activity_directory_v2
20260831234307	function	public.superadmin_activity_publish_v2
20260831234307	function	public.superadmin_activity_set_permissions_v2
20260901101500	function	app_private.chat_mark_read
20260901101500	function	app_private.guard_chat_message_internal_author
20260901101500	function	app_private.superadmin_chat_error
20260901101500	function	app_private.superadmin_chat_success
20260901101500	function	public.chat_inbox_page
20260901101500	function	public.chat_thread_page
20260901101500	function	public.chat_unread_total
20260901101500	function	public.superadmin_chat_inbox_v2
20260901101500	function	public.superadmin_chat_mark_read_v2
20260901101500	function	public.superadmin_chat_realtime_refresh_v2
20260901101500	function	public.superadmin_chat_send_message_v2
20260901101500	function	public.superadmin_chat_thread_v2
20260901101500	function	public.superadmin_chat_unread_total_v2
20260901101500	table	app_private.superadmin_internal_chat_command_receipts
20260901101500	table	app_private.superadmin_internal_chat_receipts
20260901124500	function	app_private.audit_superadmin_internal_denial_if_identified
20260901161700	function	public.list_my_principal_contexts
20260901165125	function	app_private.superadmin_activity_template_options
20260901165125	function	app_private.superadmin_create_scoped_activity_template
20260901165125	function	public.superadmin_create_scoped_activity_template
20260901165125	table	app_private.superadmin_internal_activity_template_create_receipts
20260901170731	function	app_private.access_profile_model_audit_success
20260901170731	function	app_private.access_profile_model_call
20260901170731	function	app_private.access_profile_model_create_internal
20260901170731	function	app_private.access_profile_model_detail
20260901170731	function	app_private.access_profile_model_error_envelope
20260901170731	function	app_private.access_profile_model_internal_can_delegate
20260901170731	function	app_private.access_profile_model_replay_internal
20260901170731	function	app_private.access_profile_model_store_receipt_internal
20260901170731	function	app_private.access_profile_require_model_action
20260901170731	function	app_private.superadmin_access_permission_catalog
20260901170731	function	app_private.superadmin_access_profile_model_create
20260901170731	function	app_private.superadmin_access_profile_model_delete
20260901170731	function	app_private.superadmin_access_profile_model_duplicate
20260901170731	function	app_private.superadmin_access_profile_model_update
20260901170731	function	app_private.superadmin_access_profile_models_cursor
20260901170731	function	app_private.superadmin_access_profile_models_export
20260901170731	function	app_private.superadmin_access_profile_models_import_confirm
20260901170731	function	app_private.superadmin_access_profile_models_import_preview
20260901170731	function	public.superadmin_access_permission_catalog
20260901170731	function	public.superadmin_access_profile_model_create
20260901170731	function	public.superadmin_access_profile_model_delete
20260901170731	function	public.superadmin_access_profile_model_detail
20260901170731	function	public.superadmin_access_profile_model_duplicate
20260901170731	function	public.superadmin_access_profile_model_update
20260901170731	function	public.superadmin_access_profile_models_cursor
20260901170731	function	public.superadmin_access_profile_models_export
20260901170731	function	public.superadmin_access_profile_models_import_confirm
20260901170731	function	public.superadmin_access_profile_models_import_preview
20260901170731	table	app_private.access_profile_model_command_receipts
20260901182838	function	app_private.assessment_v2_activate_configuration
20260901182838	function	app_private.assessment_v2_configuration_snapshot
20260901182838	function	app_private.assessment_v2_denied
20260901182838	function	app_private.assessment_v2_error
20260901182838	function	app_private.assessment_v2_finish
20260901182838	function	app_private.assessment_v2_gradebook_snapshot
20260901182838	function	app_private.assessment_v2_hash
20260901182838	function	app_private.assessment_v2_initial_students
20260901182838	function	app_private.assessment_v2_ok
20260901182838	function	app_private.assessment_v2_replay
20260901182838	function	app_private.assessment_v2_require_context
20260901182838	function	app_private.assessment_v2_save_configuration
20260901182838	function	app_private.assessment_v2_save_gradebook
20260901182838	function	app_private.assessment_v2_transition_gradebook
20260901182838	function	app_private.assessment_v2_validate_students
20260901182838	function	public.superadmin_assessment_activate_configuration
20260901182838	function	public.superadmin_assessment_closing_queue
20260901182838	function	public.superadmin_assessment_configuration_read
20260901182838	function	public.superadmin_assessment_context_options
20260901182838	function	public.superadmin_assessment_gradebook_read
20260901182838	function	public.superadmin_assessment_publish_gradebook
20260901182838	function	public.superadmin_assessment_return_gradebook
20260901182838	function	public.superadmin_assessment_review_gradebook
20260901182838	function	public.superadmin_assessment_save_configuration
20260901182838	function	public.superadmin_assessment_save_gradebook
20260901182838	function	public.superadmin_assessment_schedule_publication
20260901182838	function	public.superadmin_assessment_submit_gradebook
20260901182838	table	app_private.superadmin_internal_assessment_command_receipts
20260901182838	table	app_private.superadmin_internal_assessment_events
20260901182838	table	public.activity_assessment_configurations
20260901182838	table	public.assessment_categories
20260901182838	table	public.assessment_competencies
20260901182838	table	public.assessment_configuration_competencies
20260901182838	table	public.assessment_gradebooks
20260901182838	table	public.assessment_instruments
20260901182838	table	public.assessment_periods
20260901182838	table	public.assessment_scale_concepts
20260901185008	function	app_private.superadmin_notice_append_audit
20260901185008	function	app_private.superadmin_notice_context
20260901185008	function	app_private.superadmin_notice_denied
20260901185008	function	app_private.superadmin_notice_error
20260901185008	function	app_private.superadmin_notice_guard_transition
20260901185008	function	app_private.superadmin_notice_json
20260901185008	function	app_private.superadmin_notice_refresh_lifecycle
20260901185008	function	app_private.superadmin_notice_validate_payload
20260901185008	function	public.superadmin_notice_audience_options_v2
20260901185008	function	public.superadmin_notice_change_status_v2
20260901185008	function	public.superadmin_notice_detail_v2
20260901185008	function	public.superadmin_notice_directory_v2
20260901185008	function	public.superadmin_notice_publish_v2
20260901185008	function	public.superadmin_notice_save_draft_v2
20260901185008	table	analytics.notice_events
20260901185008	table	app_private.superadmin_notice_command_receipts
20260901190432	function	app_private.superadmin_invite_directory_payload_v2
20260901190432	function	app_private.superadmin_invite_error_envelope_v2
20260901190432	function	app_private.superadmin_invite_options_payload_v2
20260901190432	function	app_private.superadmin_invite_payload_v2
20260901190432	function	public.superadmin_invite_detail_v2
20260901190432	function	public.superadmin_invite_directory_v2
20260901190432	function	public.superadmin_invite_issue_v2
20260901190432	function	public.superadmin_invite_options_v2
20260901190432	function	public.superadmin_invite_resend_v2
20260901190432	function	public.superadmin_invite_revoke_v2
20260901190432	table	app_private.superadmin_internal_invite_receipts
20260901191921	function	app_private.superadmin_circular_audit
20260901191921	function	app_private.superadmin_circular_context
20260901191921	function	app_private.superadmin_circular_denied
20260901191921	function	app_private.superadmin_circular_draft_json
20260901191921	function	app_private.superadmin_circular_error
20260901191921	function	app_private.superadmin_circular_validate_scope
20260901191921	function	public.superadmin_circular_close_v2
20260901191921	function	public.superadmin_circular_detail_v2
20260901191921	function	public.superadmin_circular_directory_v2
20260901191921	function	public.superadmin_circular_load_draft_v2
20260901191921	function	public.superadmin_circular_publish_v2
20260901191921	function	public.superadmin_circular_response_summary_v2
20260901191921	function	public.superadmin_circular_save_draft_v2
20260901191921	table	app_private.superadmin_circular_command_receipts
20260901193000	function	public.superadmin_access_profile_model_create
20260901193000	function	public.superadmin_access_profile_model_delete
20260901193000	function	public.superadmin_access_profile_model_detail
20260901193000	function	public.superadmin_access_profile_model_duplicate
20260901193000	function	public.superadmin_access_profile_model_update
20260901193000	function	public.superadmin_access_profile_models_cursor
20260901193000	function	public.superadmin_access_profile_models_export
20260901193000	function	public.superadmin_access_profile_models_import_confirm
20260901193000	function	public.superadmin_access_profile_models_import_preview
20260901210000	function	app_private.superadmin_internal_user_denial_code
20260901210000	function	app_private.superadmin_internal_user_error_envelope
20260901210000	function	app_private.superadmin_internal_user_projection
20260901210000	function	app_private.superadmin_internal_user_target_allowed
20260901210000	function	public.superadmin_internal_user_change_status
20260901210000	function	public.superadmin_internal_user_detail
20260901210000	function	public.superadmin_internal_user_profiles
20260901210000	function	public.superadmin_internal_user_update
20260901210000	function	public.superadmin_internal_users_list
20260901210000	table	app_private.superadmin_internal_membership_scopes
